locus	chr	start	stop	phen	h2.obs	h2.latent	ascertained	p
1841	12	111592382	113947983	ASD	0.0001171	0.000188604	FALSE	0.402746
1841	12	111592382	113947983	SCZ	0.000580882	0.000930346	FALSE	0.00221881
1842	12	113947984	114685670	ASD	0.000473268	0.000762252	FALSE	0.167119
1842	12	113947984	114685670	SCZ	0.000408877	0.000654861	FALSE	0.0136793
1843	12	114685671	115439451	ASD	0.000224096	0.000360933	FALSE	0.316041
1843	12	114685671	115439451	SCZ	0.000453777	0.000726773	FALSE	0.00737946
1844	12	115439452	116197675	ASD	0.000935284	0.00150638	FALSE	0.0501374
1844	12	115439452	116197675	SCZ	0.000556119	0.000890685	FALSE	0.00419047
1845	12	116197676	117091843	SCZ	0.000682612	0.00109328	FALSE	0.000979321
1846	12	117091844	118256124	ASD	0.000763811	0.00123021	FALSE	0.103772
1846	12	117091844	118256124	SCZ	0.000446867	0.000715707	FALSE	0.0223635
1847	12	118256125	119301061	ASD	0.00101737	0.0016386	FALSE	0.0281963
1847	12	118256125	119301061	SCZ	0.000434549	0.000695977	FALSE	0.0121405
1848	12	119301062	120567740	ASD	0.000526113	0.000847366	FALSE	0.185915
1848	12	119301062	120567740	SCZ	0.000789478	0.00126443	FALSE	0.000276421
1849	12	120567741	121817509	SCZ	0.000779729	0.00124882	FALSE	4.31236e-05
1850	12	121817510	123396634	ASD	5.87276e-05	9.45876e-05	FALSE	0.44007
1850	12	121817510	123396634	SCZ	0.000762068	0.00122054	FALSE	3.60159e-05
1851	12	123396635	124843768	SCZ	0.00080767	0.00129357	FALSE	7.35621e-05
1852	12	124843769	126079935	ASD	0.000515557	0.000830364	FALSE	0.230286
1852	12	124843769	126079935	SCZ	0.000448683	0.000718615	FALSE	0.0413607
1853	12	126079936	126871452	SCZ	0.000517015	0.000828057	FALSE	0.00194344
1854	12	126871453	127545377	SCZ	0.000363341	0.00058193	FALSE	0.014838
1855	12	127545378	128372588	SCZ	0.000196158	0.000314168	FALSE	0.156992
1856	12	128372589	129170296	ASD	0.000465217	0.000749285	FALSE	0.195113
1857	12	129170297	129887418	SCZ	2.01486e-05	3.22703e-05	FALSE	0.455215
1860	12	131404043	132012316	SCZ	0.000272265	0.000436063	FALSE	0.0556736
1861	12	132012317	132957945	ASD	0.000250413	0.00040332	FALSE	0.294593
1861	12	132012317	132957945	SCZ	9.25484e-05	0.000148226	FALSE	0.288934
1862	12	132957946	133841814	ASD	0.000618729	0.000996536	FALSE	0.0805883
1862	12	132957946	133841814	SCZ	5.99815e-05	9.6067e-05	FALSE	0.340277
1863	13	19020095	19648628	ASD	2.56522e-05	4.13158e-05	FALSE	0.441517
1864	13	19648629	20491181	ASD	0.000265533	0.000427671	FALSE	0.214674
1864	13	19648629	20491181	SCZ	0.000254609	0.000407785	FALSE	0.0249472
1865	13	20491182	21540733	SCZ	5.52315e-05	8.84593e-05	FALSE	0.37676
1867	13	22795189	23729049	SCZ	0.000519448	0.000831953	FALSE	0.0123984
1868	13	23729050	24818333	SCZ	0.00028281	0.000452952	FALSE	0.11111
1869	13	24818334	25977140	ASD	0.000275935	0.000444425	FALSE	0.30345
1869	13	24818334	25977140	SCZ	0.000373574	0.000598319	FALSE	0.0341947
1870	13	25977141	26681709	SCZ	0.000118911	0.000190449	FALSE	0.196352
1871	13	26681710	27392005	ASD	8.90965e-06	1.435e-05	FALSE	0.478206
1871	13	26681710	27392005	SCZ	0.00061241	0.000980841	FALSE	0.000215848
1872	13	27392006	28587125	ASD	0.000207341	0.000333947	FALSE	0.362686
1872	13	27392006	28587125	SCZ	0.000101456	0.000162494	FALSE	0.318415
1873	13	28587126	30068525	ASD	0.000204644	0.000329603	FALSE	0.361451
1873	13	28587126	30068525	SCZ	0.00083951	0.00134457	FALSE	0.000201846
1874	13	30068526	31433218	ASD	0.000698449	0.00112493	FALSE	0.144999
1874	13	30068526	31433218	SCZ	0.000364745	0.000584178	FALSE	0.0643273
1875	13	31433219	32986686	SCZ	0.000142314	0.000227931	FALSE	0.254404
1876	13	32986687	34722391	SCZ	1.27229e-05	2.03771e-05	FALSE	0.466319
1877	13	34722392	35744568	SCZ	0.000349689	0.000560066	FALSE	0.0277782
1878	13	35744569	36579413	SCZ	6.58011e-05	0.000105388	FALSE	0.336363
1879	13	36579414	37499810	SCZ	0.000257758	0.000412827	FALSE	0.0507099
1880	13	37499811	38290689	ASD	0.0003548	0.000571447	FALSE	0.169719
1880	13	37499811	38290689	SCZ	0.000391507	0.000627042	FALSE	0.00368787
1881	13	38290690	39381743	SCZ	0.00118185	0.00189286	FALSE	5.18558e-10
1882	13	39381744	40091623	SCZ	0.000538654	0.000862713	FALSE	0.000505241
1883	13	40091624	41003943	SCZ	0.000961674	0.00154023	FALSE	5.95045e-06
1884	13	41003944	42037054	ASD	0.000591152	0.000952119	FALSE	0.095572
1884	13	41003944	42037054	SCZ	0.000529536	0.00084811	FALSE	0.0011621
1885	13	42037055	42950157	SCZ	0.000568276	0.000910156	FALSE	0.000723705
1886	13	42950158	43931931	SCZ	0.000403981	0.000647019	FALSE	0.0174037
1887	13	43931932	45476446	ASD	0.000884697	0.00142491	FALSE	0.0681139
1887	13	43931932	45476446	SCZ	0.000823608	0.0013191	FALSE	0.000136822
1888	13	45476447	46493236	SCZ	0.000599483	0.000960137	FALSE	0.000775981
1889	13	46493237	47433528	SCZ	0.000310208	0.000496832	FALSE	0.0264178
1890	13	47433529	48137479	SCZ	0.000126351	0.000202364	FALSE	0.206732
1891	13	48137480	49381727	SCZ	0.000207506	0.000332343	FALSE	0.100322
1892	13	49381728	50419896	ASD	9.17673e-05	0.000147802	FALSE	0.410139
1892	13	49381728	50419896	SCZ	0.000245628	0.0003934	FALSE	0.0746383
1893	13	50419897	51554236	ASD	0.000447735	0.000721129	FALSE	0.174344
1893	13	50419897	51554236	SCZ	0.000572976	0.000917684	FALSE	0.0010538
1894	13	51554237	53336571	SCZ	0.00068701	0.00110032	FALSE	0.00104064
1895	13	53336572	54684856	SCZ	0.000453161	0.000725787	FALSE	0.0135076
1896	13	54684857	55576912	ASD	0.00111719	0.00179937	FALSE	0.0051547
1896	13	54684857	55576912	SCZ	0.000235066	0.000376484	FALSE	0.0583244
1897	13	55576913	56434007	ASD	0.00033993	0.000547496	FALSE	0.134075
1897	13	55576913	56434007	SCZ	0.000288383	0.000461877	FALSE	0.00784201
1898	13	56434008	58245843	ASD	0.000845181	0.00136126	FALSE	0.0279208
1898	13	56434008	58245843	SCZ	0.000653786	0.00104711	FALSE	6.29007e-05
1899	13	58245844	59751795	ASD	9.57443e-05	0.000154207	FALSE	0.400634
1899	13	58245844	59751795	SCZ	0.000612893	0.000981615	FALSE	0.000186601
1900	13	59751796	61268155	ASD	2.26149e-05	3.64239e-05	FALSE	0.472433
1900	13	59751796	61268155	SCZ	0.000332147	0.000531969	FALSE	0.0458878
1901	13	61268156	62135827	SCZ	0.000146486	0.000234613	FALSE	0.165662
1902	13	62135828	63206535	SCZ	0.000404307	0.000647542	FALSE	0.00285231
1903	13	63206536	63973941	ASD	0.000566168	0.000911879	FALSE	0.0612165
1903	13	63206536	63973941	SCZ	0.000274804	0.000440129	FALSE	0.0204737
1904	13	63973942	65187138	SCZ	0.000200047	0.000320398	FALSE	0.0795789
1905	13	65187139	66382286	SCZ	0.00049616	0.000794655	FALSE	0.00164305
1906	13	66382287	67718879	ASD	0.000679994	0.00109521	FALSE	0.0941089
1906	13	66382287	67718879	SCZ	0.000488367	0.000782173	FALSE	0.00591739
1907	13	67718880	69004702	ASD	0.000429932	0.000692456	FALSE	0.177886
1907	13	67718880	69004702	SCZ	0.000403179	0.000645735	FALSE	0.0114279
1908	13	69004703	69751491	SCZ	0.000115586	0.000185123	FALSE	0.178191
1909	13	69751492	70427880	ASD	0.000427565	0.000688644	FALSE	0.115
1909	13	69751492	70427880	SCZ	0.000283164	0.000453519	FALSE	0.0175376
1910	13	70427881	71010208	ASD	0.000949012	0.00152849	FALSE	0.0146879
1910	13	70427881	71010208	SCZ	0.000255137	0.00040863	FALSE	0.0472163
1911	13	71010209	71976862	ASD	0.00012125	0.000195287	FALSE	0.403252
1911	13	71010209	71976862	SCZ	0.00062459	0.00100035	FALSE	0.00155396
1912	13	71976863	73114509	SCZ	0.000237472	0.000380337	FALSE	0.0951826
1913	13	73114510	74437635	SCZ	0.00122087	0.00195535	FALSE	2.10303e-07
1914	13	74437636	75882384	ASD	0.00116419	0.00187506	FALSE	0.0317536
1914	13	74437636	75882384	SCZ	0.000824258	0.00132014	FALSE	0.000220704
1915	13	75882385	76671493	SCZ	0.000565286	0.000905367	FALSE	0.000483391
1916	13	76671494	77460044	ASD	0.000102564	0.000165191	FALSE	0.405124
1916	13	76671494	77460044	SCZ	0.000369423	0.000591671	FALSE	0.0206937
1917	13	77460045	78693310	ASD	0.000484994	0.000781139	FALSE	0.118359
1917	13	77460045	78693310	SCZ	0.000266802	0.000427313	FALSE	0.0397767
1918	13	78693311	79489045	ASD	0.000750704	0.0012091	FALSE	0.0503063
1918	13	78693311	79489045	SCZ	6.25748e-05	0.00010022	FALSE	0.336295
1919	13	79489046	80778339	SCZ	0.000803748	0.00128729	FALSE	3.68994e-05
1920	13	80778340	81724089	ASD	0.000239266	0.000385366	FALSE	0.273196
1920	13	80778340	81724089	SCZ	0.000113522	0.000181818	FALSE	0.216669
1921	13	81724090	82582821	ASD	0.000389069	0.00062664	FALSE	0.160453
1921	13	81724090	82582821	SCZ	0.000419753	0.00067228	FALSE	0.0030106
1922	13	82582822	83829835	SCZ	0.000266529	0.000426876	FALSE	0.0295628
1923	13	83829836	85035400	SCZ	0.000636852	0.00101999	FALSE	0.000328083
1924	13	85035401	85650680	ASD	0.000480902	0.000774548	FALSE	0.077416
1924	13	85035401	85650680	SCZ	0.000422393	0.000676508	FALSE	0.000696843
1925	13	85650681	86321288	SCZ	0.000130045	0.000208282	FALSE	0.152515
1926	13	86321289	87043588	ASD	6.24905e-05	0.000100648	FALSE	0.40272
1926	13	86321289	87043588	SCZ	0.000248262	0.000397618	FALSE	0.018395
1927	13	87043589	88029523	ASD	0.000467458	0.000752895	FALSE	0.0844705
1927	13	87043589	88029523	SCZ	4.21355e-05	6.74847e-05	FALSE	0.346827
1928	13	88029524	88968400	SCZ	0.000667701	0.0010694	FALSE	3.43933e-05
1929	13	88968401	89764426	SCZ	0.000201889	0.000323347	FALSE	0.0357366
1930	13	89764427	90518147	ASD	0.000180351	0.000290477	FALSE	0.304782
1930	13	89764427	90518147	SCZ	0.000310558	0.000497392	FALSE	0.0162379
1931	13	90518148	91764204	ASD	0.00029535	0.000475695	FALSE	0.282623
1932	13	91764205	93285142	ASD	0.00051834	0.000834847	FALSE	0.176458
1932	13	91764205	93285142	SCZ	0.000758709	0.00121516	FALSE	0.000246258
1933	13	93285143	94925136	ASD	0.000583204	0.000939317	FALSE	0.167044
1933	13	93285143	94925136	SCZ	0.000843787	0.00135142	FALSE	0.000154065
1934	13	94925137	96132647	ASD	7.85594e-05	0.000126529	FALSE	0.443473
1934	13	94925137	96132647	SCZ	7.23646e-05	0.0001159	FALSE	0.370533
1935	13	96132648	97516609	ASD	0.000102545	0.000165161	FALSE	0.395674
1935	13	96132648	97516609	SCZ	0.000410106	0.00065683	FALSE	0.00723328
1936	13	97516610	98527335	SCZ	0.000372101	0.00059596	FALSE	0.0162261
1937	13	98527336	99402294	SCZ	0.000319897	0.000512351	FALSE	0.0656457
1938	13	99402295	100470868	ASD	0.000171768	0.000276652	FALSE	0.346527
1938	13	99402295	100470868	SCZ	0.000191075	0.000306027	FALSE	0.127723
1939	13	100470869	101573736	ASD	0.00070901	0.00114194	FALSE	0.096246
1939	13	100470869	101573736	SCZ	0.000394841	0.000632381	FALSE	0.0244649
1940	13	101573737	103050417	SCZ	0.00106015	0.00169794	FALSE	2.69557e-05
1941	13	103050418	104378435	SCZ	0.000640392	0.00102566	FALSE	0.00290665
1942	13	104378436	105672500	SCZ	0.000496261	0.000794817	FALSE	0.0114668
1943	13	105672501	106313847	ASD	0.00064138	0.00103302	FALSE	0.0777643
1945	13	107037865	108521978	ASD	0.001078	0.00173625	FALSE	0.0679757
1945	13	107037865	108521978	SCZ	0.00110012	0.00176197	FALSE	2.95514e-05
1946	13	108521979	109156765	ASD	0.000112385	0.000181009	FALSE	0.39045
1946	13	108521979	109156765	SCZ	0.000264732	0.000423997	FALSE	0.0555201
1947	13	109156766	109813576	SCZ	0.000516388	0.000827051	FALSE	0.00203702
1948	13	109813577	110995432	ASD	0.000669155	0.00107775	FALSE	0.154176
1948	13	109813577	110995432	SCZ	0.000788628	0.00126307	FALSE	0.000788911
1949	13	110995433	111621244	SCZ	0.000127165	0.000203668	FALSE	0.254018
1950	13	111621245	112319064	SCZ	0.000979992	0.00156956	FALSE	3.01469e-06
1951	13	112319065	113573118	SCZ	0.000691185	0.00110701	FALSE	0.00185936
1952	13	113573119	114302561	ASD	8.99098e-05	0.00014481	FALSE	0.417822
1952	13	113573119	114302561	SCZ	0.000159019	0.000254686	FALSE	0.185563
1953	13	114302562	115109851	SCZ	0.000188088	0.000301244	FALSE	0.0994536
1955	14	20876081	21982654	SCZ	0.000473915	0.000759027	FALSE	0.0313003
1957	14	22760701	23985936	SCZ	0.000467052	0.000748035	FALSE	0.0294057
1958	14	23985937	24906056	ASD	6.9283e-05	0.000111588	FALSE	0.433953
1958	14	23985937	24906056	SCZ	0.000486346	0.000778936	FALSE	0.00530682
1959	14	24906057	25585041	ASD	0.000409003	0.000658746	FALSE	0.155155
1959	14	24906057	25585041	SCZ	0.000111062	0.000177877	FALSE	0.215645
1960	14	25585042	26395690	SCZ	0.000297274	0.000476117	FALSE	0.0256827
1961	14	26395691	27720240	ASD	0.000130517	0.000210213	FALSE	0.394619
1961	14	26395691	27720240	SCZ	0.000230946	0.000369885	FALSE	0.116923
1962	14	27720241	29029224	SCZ	0.000328737	0.000526508	FALSE	0.0366175
1963	14	29029225	30831154	ASD	0.000838713	0.00135084	FALSE	0.0973047
1963	14	29029225	30831154	SCZ	0.00132976	0.00212976	FALSE	9.42136e-08
1964	14	30831155	32382245	ASD	0.000426879	0.000687538	FALSE	0.184228
1964	14	30831155	32382245	SCZ	0.000536291	0.000858928	FALSE	0.00177513
1965	14	32382246	33591113	ASD	0.00032992	0.000531374	FALSE	0.299511
1965	14	32382246	33591113	SCZ	0.00106685	0.00170867	FALSE	1.10698e-05
1966	14	33591114	34695195	SCZ	0.00131767	0.0021104	FALSE	1.78823e-06
1967	14	34695196	35379988	ASD	0.00028609	0.000460782	FALSE	0.224614
1967	14	34695196	35379988	SCZ	0.00060629	0.000971039	FALSE	5.4314e-05
1968	14	35379989	36422077	ASD	0.000291126	0.000468892	FALSE	0.228062
1968	14	35379989	36422077	SCZ	0.000801668	0.00128396	FALSE	7.87612e-07
1969	14	36422078	37282012	ASD	0.000952421	0.00153398	FALSE	0.0221491
1969	14	36422078	37282012	SCZ	0.000204619	0.00032772	FALSE	0.105413
1970	14	37282013	38722114	SCZ	6.92148e-05	0.000110855	FALSE	0.339184
1971	14	38722115	40343754	ASD	0.000158082	0.00025461	FALSE	0.367641
1971	14	38722115	40343754	SCZ	0.000635513	0.00101784	FALSE	0.00059428
1972	14	40343755	40965849	ASD	9.9723e-05	0.000160616	FALSE	0.35116
1972	14	40343755	40965849	SCZ	0.000174992	0.000280269	FALSE	0.0552285
1973	14	40965850	41614833	ASD	0.000315484	0.000508124	FALSE	0.120773
1973	14	40965850	41614833	SCZ	5.02585e-06	8.04945e-06	FALSE	0.457714
1974	14	41614834	42562550	SCZ	0.000145187	0.000232532	FALSE	0.127273
1975	14	42562551	43321168	SCZ	0.000232889	0.000372997	FALSE	0.0405612
1976	14	43321169	44623273	ASD	2.17997e-05	3.5111e-05	FALSE	0.469392
1976	14	43321169	44623273	SCZ	0.000437664	0.000700967	FALSE	0.00736824
1977	14	44623274	45817082	SCZ	0.000132956	0.000212944	FALSE	0.217047
1978	14	45817083	46748238	ASD	8.46572e-05	0.00013635	FALSE	0.386787
1978	14	45817083	46748238	SCZ	0.000361163	0.000578442	FALSE	0.00343152
1979	14	46748239	48177483	ASD	0.000858894	0.00138335	FALSE	0.0394823
1979	14	46748239	48177483	SCZ	0.000621792	0.000995867	FALSE	0.00037461
1980	14	48177484	49002065	SCZ	0.000275407	0.000441094	FALSE	0.0326741
1981	14	49002066	50500564	SCZ	0.000616155	0.000986839	FALSE	0.00262902
1982	14	50500565	51418371	SCZ	0.000651392	0.00104327	FALSE	0.000186772
1983	14	51418372	52206122	ASD	0.000135024	0.000217472	FALSE	0.387373
1983	14	51418372	52206122	SCZ	0.000528772	0.000846887	FALSE	0.00370732
1984	14	52206123	52760553	ASD	0.000670198	0.00107943	FALSE	0.072011
1984	14	52206123	52760553	SCZ	0.000335894	0.000537972	FALSE	0.0230776
1985	14	52760554	54359598	ASD	0.0010315	0.00166134	FALSE	0.041984
1985	14	52760554	54359598	SCZ	0.000579401	0.000927975	FALSE	0.00419138
1986	14	54359599	55292832	SCZ	0.000254049	0.000406888	FALSE	0.073257
1987	14	55292833	56206430	SCZ	0.00029226	0.000468086	FALSE	0.00969398
1988	14	56206431	57460781	SCZ	0.00129745	0.00207801	FALSE	5.50458e-08
1989	14	57460782	58447798	SCZ	0.000473235	0.000757937	FALSE	0.00498811
1990	14	58447799	59447537	ASD	0.000378414	0.000609479	FALSE	0.231649
1990	14	58447799	59447537	SCZ	0.00030217	0.000483959	FALSE	0.0587631
1991	14	59447538	60099482	SCZ	0.000426833	0.000683619	FALSE	0.00194537
1992	14	60099483	61652816	SCZ	0.000414773	0.000664305	FALSE	0.00548492
1993	14	61652817	62717985	SCZ	0.000794778	0.00127292	FALSE	0.000199757
1994	14	62717986	64033237	SCZ	0.000562225	0.000900465	FALSE	0.00343089
1995	14	64033238	65229391	SCZ	5.39962e-05	8.64808e-05	FALSE	0.353474
1996	14	65229392	66300066	SCZ	0.000725455	0.00116189	FALSE	4.67302e-05
1998	14	67891840	68976912	ASD	0.000216302	0.000348379	FALSE	0.314626
1998	14	67891840	68976912	SCZ	0.000184614	0.000295679	FALSE	0.140125
1999	14	68976913	69794542	SCZ	0.000423374	0.000678079	FALSE	0.0164863
2000	14	69794543	71140426	ASD	0.000113419	0.000182674	FALSE	0.407595
2000	14	69794543	71140426	SCZ	0.000222162	0.000355816	FALSE	0.127704
2001	14	71140427	72665319	ASD	0.000509677	0.000820895	FALSE	0.158667
2001	14	71140427	72665319	SCZ	0.00102704	0.00164492	FALSE	4.53682e-07
2002	14	72665320	73373373	ASD	5.13948e-05	8.27773e-05	FALSE	0.44623
2002	14	72665320	73373373	SCZ	0.000683616	0.00109489	FALSE	0.000191345
2003	14	73373374	74245428	SCZ	0.000412955	0.000661393	FALSE	0.00337462
2004	14	74245429	75699501	SCZ	0.000372968	0.000597349	FALSE	0.0227864
2005	14	75699502	76694201	SCZ	0.000477112	0.000764146	FALSE	0.00783909
2006	14	76694202	77425453	ASD	0.000242931	0.000391269	FALSE	0.316532
2006	14	76694202	77425453	SCZ	0.000144998	0.000232231	FALSE	0.22111
2007	14	77425454	78374053	ASD	0.0010486	0.00168889	FALSE	0.0237502
2007	14	77425454	78374053	SCZ	0.000488076	0.000781707	FALSE	0.00567124
2008	14	78374054	79199451	SCZ	0.000966157	0.00154741	FALSE	1.64883e-06
2009	14	79199452	81001920	ASD	0.000115618	0.000186217	FALSE	0.421616
2009	14	79199452	81001920	SCZ	0.000702559	0.00112523	FALSE	0.00238861
2010	14	81001921	82524785	SCZ	0.000645191	0.00103334	FALSE	0.00173887
2011	14	82524786	84087372	SCZ	0.000595863	0.000954339	FALSE	0.00526285
2012	14	84087373	85562936	SCZ	0.000874099	0.00139996	FALSE	2.299e-05
2013	14	85562937	86653343	SCZ	0.000182999	0.000293092	FALSE	0.154532
2014	14	86653344	87350275	SCZ	0.000387694	0.000620934	FALSE	0.00598428
2015	14	87350276	88208595	SCZ	8.61086e-05	0.000137912	FALSE	0.260607
2016	14	88208596	89482883	SCZ	0.000602443	0.000964878	FALSE	0.000980853
2017	14	89482884	90662836	SCZ	4.1595e-05	6.6619e-05	FALSE	0.411408
2018	14	90662837	92101228	SCZ	0.00117033	0.00187441	FALSE	4.39069e-07
2019	14	92101229	93386328	SCZ	0.000560181	0.000897191	FALSE	0.0103027
2020	14	93386329	94892240	ASD	0.00181461	0.00292264	FALSE	0.00461545
2020	14	93386329	94892240	SCZ	0.000495687	0.000793897	FALSE	0.0221769
2021	14	94892241	95946792	SCZ	0.000938512	0.00150313	FALSE	0.000241502
2022	14	95946793	97174314	SCZ	0.000382324	0.000612333	FALSE	0.0473029
2023	14	97174315	98268391	SCZ	7.36524e-05	0.000117962	FALSE	0.346028
2024	14	98268392	98885322	SCZ	0.000386445	0.000618934	FALSE	0.0101876
2025	14	98885323	99474533	SCZ	0.0001861	0.000298059	FALSE	0.13472
2026	14	99474534	100786189	SCZ	0.00116606	0.00186757	FALSE	2.33988e-06
2027	14	100786190	102004377	SCZ	0.000674378	0.00108009	FALSE	0.00365572
2028	14	102004378	103617472	SCZ	0.000760059	0.00121732	FALSE	0.000318642
2029	14	103617473	104439106	SCZ	0.00117183	0.00187681	FALSE	1.58645e-11
2030	14	104439107	105091340	ASD	0.000113807	0.0001833	FALSE	0.3821
2030	14	104439107	105091340	SCZ	0.000299096	0.000479036	FALSE	0.0301843
2031	14	105091341	106347143	SCZ	2.30447e-05	3.69085e-05	FALSE	0.41516
2034	15	20000205	22799926	ASD	4.03186e-05	6.49378e-05	FALSE	0.331635
2035	15	22799927	24099946	SCZ	0.000380801	0.000609895	FALSE	0.0163842
2037	15	24531188	25384327	ASD	0.000856957	0.00138023	FALSE	0.023946
2038	15	25384328	26392947	ASD	0.000695961	0.00112093	FALSE	0.137923
2039	15	26392948	27563172	SCZ	0.00075485	0.00120897	FALSE	0.000387433
2040	15	27563173	29141035	ASD	0.000197475	0.000318056	FALSE	0.315791
2040	15	27563173	29141035	SCZ	0.000607152	0.00097242	FALSE	0.000208564
2041	15	29141036	30604119	SCZ	0.000464055	0.000743235	FALSE	0.00738984
2043	15	32177321	33484267	SCZ	0.000257952	0.000413138	FALSE	0.108686
2044	15	33484268	34410072	SCZ	0.000560063	0.000897002	FALSE	0.00748684
2045	15	34410073	35118927	SCZ	0.000707274	0.00113278	FALSE	1.3246e-05
2046	15	35118928	36583327	ASD	0.000423873	0.000682697	FALSE	0.224652
2046	15	35118928	36583327	SCZ	0.000456899	0.000731774	FALSE	0.0156116
2047	15	36583328	37962915	SCZ	0.000499409	0.000799858	FALSE	0.0195755
2048	15	37962916	39238840	SCZ	0.00107631	0.00172383	FALSE	4.35195e-06
2049	15	39238841	40604780	ASD	0.00028303	0.000455853	FALSE	0.304019
2049	15	39238841	40604780	SCZ	0.00089878	0.0014395	FALSE	3.06775e-05
2050	15	40604781	42332685	SCZ	0.000731829	0.0011721	FALSE	0.000271448
2051	15	42332686	44987755	SCZ	0.000742236	0.00118877	FALSE	0.000191928
2052	15	44987756	46022642	SCZ	0.000176396	0.000282517	FALSE	0.108964
2053	15	46022643	46884071	ASD	0.000121436	0.000195587	FALSE	0.36655
2053	15	46022643	46884071	SCZ	0.00017414	0.000278904	FALSE	0.111631
2054	15	46884072	47693316	ASD	0.000421786	0.000679335	FALSE	0.0990932
2054	15	46884072	47693316	SCZ	0.000434989	0.000696682	FALSE	0.000463782
2055	15	47693317	49260006	ASD	0.000270741	0.000436059	FALSE	0.280693
2055	15	47693317	49260006	SCZ	0.000337958	0.000541277	FALSE	0.0299299
2056	15	49260007	50195876	SCZ	0.000196116	0.000314101	FALSE	0.0475933
2057	15	50195877	51605477	SCZ	0.000466376	0.000746952	FALSE	0.00390568
2058	15	51605478	53263126	SCZ	0.000698326	0.00111844	FALSE	0.000725779
2059	15	53263127	54332799	SCZ	0.000536728	0.000859628	FALSE	0.00451565
2060	15	54332800	55136717	ASD	0.000166048	0.000267439	FALSE	0.354127
2060	15	54332800	55136717	SCZ	0.000464979	0.000744715	FALSE	0.00527599
2061	15	55136718	56322588	SCZ	0.000847009	0.00135658	FALSE	1.55581e-05
2062	15	56322589	57641164	SCZ	0.000581489	0.000931319	FALSE	0.000404413
2063	15	57641165	58712954	SCZ	0.000478029	0.000765615	FALSE	0.0275343
2064	15	58712955	59901116	SCZ	0.000597204	0.000956487	FALSE	0.00221918
2065	15	59901117	61130595	ASD	0.000657833	0.00105952	FALSE	0.135136
2065	15	59901117	61130595	SCZ	8.62412e-05	0.000138125	FALSE	0.335588
2066	15	61130596	62106138	ASD	0.000821041	0.00132238	FALSE	0.109945
2066	15	61130596	62106138	SCZ	0.00183771	0.0029433	FALSE	7.78399e-12
2067	15	62106139	63218978	ASD	0.000133282	0.000214667	FALSE	0.407275
2067	15	62106139	63218978	SCZ	0.000836392	0.00133957	FALSE	0.000268027
2068	15	63218979	64339945	ASD	0.000173465	0.000279386	FALSE	0.359304
2068	15	63218979	64339945	SCZ	0.000803867	0.00128748	FALSE	4.31325e-05
2069	15	64339946	66355634	SCZ	0.000587929	0.000941632	FALSE	0.00303296
2070	15	66355635	67396520	SCZ	0.000221919	0.000355428	FALSE	0.148181
2071	15	67396521	69089815	SCZ	0.00026241	0.000420278	FALSE	0.114422
2072	15	69089816	70767983	SCZ	0.00104364	0.0016715	FALSE	4.25476e-05
2073	15	70767984	72058129	ASD	0.000339556	0.000546895	FALSE	0.268743
2073	15	70767984	72058129	SCZ	0.000442668	0.000708981	FALSE	0.0175933
2074	15	72058130	73375718	SCZ	0.000856511	0.0013718	FALSE	2.26257e-07
2075	15	73375719	74458113	ASD	0.000642085	0.00103415	FALSE	0.0968356
2075	15	73375719	74458113	SCZ	0.00028097	0.000450004	FALSE	0.0588316
2076	15	74458114	76401952	SCZ	0.000382036	0.000611872	FALSE	0.0336278
2077	15	76401953	77897163	SCZ	0.000313804	0.000502591	FALSE	0.0183102
2078	15	77897164	78514101	ASD	0.0005001	0.000805469	FALSE	0.129298
2078	15	77897164	78514101	SCZ	0.000644386	0.00103205	FALSE	0.000143053
2079	15	78514102	79292536	ASD	0.000369623	0.000595321	FALSE	0.200655
2079	15	78514102	79292536	SCZ	0.000744322	0.00119211	FALSE	1.75198e-05
2080	15	79292537	79998206	ASD	0.000250981	0.000404234	FALSE	0.288954
2080	15	79292537	79998206	SCZ	0.000189843	0.000304054	FALSE	0.130683
2081	15	79998207	81077025	ASD	0.000243876	0.00039279	FALSE	0.338156
2081	15	79998207	81077025	SCZ	0.000934181	0.00149619	FALSE	4.54581e-05
2082	15	81077026	82191077	ASD	4.88932e-05	7.87482e-05	FALSE	0.450437
2083	15	82191078	84209760	SCZ	0.000866127	0.0013872	FALSE	3.56793e-05
2084	15	84209761	85494083	SCZ	0.000545641	0.000873904	FALSE	0.00178478
2085	15	85494084	86341598	SCZ	0.00042513	0.000680892	FALSE	0.00317068
2086	15	86341599	87158587	SCZ	0.000508274	0.000814056	FALSE	0.00598425
2087	15	87158588	88035757	ASD	0.00038374	0.000618058	FALSE	0.232612
2087	15	87158588	88035757	SCZ	0.000560248	0.000897298	FALSE	0.0031975
2088	15	88035758	89385187	SCZ	0.000270548	0.000433312	FALSE	0.127359
2089	15	89385188	90632718	SCZ	0.00107262	0.00171792	FALSE	3.92083e-06
2090	15	90632719	91593623	SCZ	0.000722549	0.00115724	FALSE	9.00708e-05
2091	15	91593624	92675405	SCZ	0.000757459	0.00121315	FALSE	0.000816916
2092	15	92675406	93707010	ASD	0.000125225	0.00020169	FALSE	0.418076
2092	15	92675406	93707010	SCZ	0.000740852	0.00118656	FALSE	0.00170301
2093	15	93707011	94565521	ASD	0.0011549	0.0018601	FALSE	0.0327682
